ID;TIPO ACTIVO;VINCULADO O NO;TIPO TITULO;EMISOR;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO; DURACION ;  VPN  ;FIC
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;204;0;1002110000;RP
9644;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;577;0;1002760000;RP
9644;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;577;0;1002760000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;304;0;499535000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;151;0;500615000;RP
9644;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;216;0;1007550000;RP
9644;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;582;0;503835000;RP
9644;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;582;0;503835000;RP
9644;1;2;3;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;646;0;577898000;RP
9644;1;2;3;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;646;0;427142000;RP
9644;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;428;0;499090000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;430;0;997230000;RP
9644;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;92;0;1001750000;RP
9644;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;455;0;512185000;RP
9644;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;46;0;2015780000;RP
9644;1;2;3;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;514;0;1020390000;RP
9644;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;59;0;506215000;RP
9644;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;315;0;515700000;RP
9644;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;640;0;522190000;RP
9644;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;163;0;1003390000;RP
9644;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;178;0;1008990000;RP
9644;1;1;16;Leasing Corficolombiana S.A.;8000247028;2;1;1;1;2;1;178;0;1010240000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;122;0;507995000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;137;0;1013350000;RP
9644;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;290;0;1011780000;RP
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;323;0;1005870000;RP
9644;1;2;3;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;175;0;1006060000;RP
9644;1;2;3;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;175;0;1006060000;RP
9644;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;359;0;856534200;RP
9644;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;211;0;1009900000;RP
9644;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;406;0;502895000;RP
9644;1;2;16;Banco Procredit Colombia S.A.;9002009609;2;1;1;1;2;1;230;0;506415000;RP
9644;1;1;16;Leasing Corficolombiana S.A.;8000247028;2;1;1;1;2;1;237;0;1012930000;RP
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;169;0;504820000;RP
9644;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;245;0;506055000;RP
9644;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;286;0;1008220000;RP
9644;1;2;16;Leasing Bancoldex S.A. Compað?A De Financiamiento;8002253859;2;1;1;1;2;1;309;0;1511310000;RP
9644;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;497;0;498625000;RP
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;379;0;1005560000;RP
9644;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;389;0;2023820000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;403;0;3010080000;RP
9644;1;1;16;Leasing Corficolombiana S.A.;8000247028;2;1;1;1;2;1;222;0;507470000;RP
9644;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;1;409;0;999540000;RP
9644;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;231;0;1505325000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;230;0;1005820000;RP
9644;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;237;0;999640000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;173;0;1011480000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;181;0;505045000;RP
9644;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;194;0;1012440000;RP
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;473;0;1011280000;RP
9644;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;111;0;1008040000;RP
9644;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;479;0;1010040000;RP
9644;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;118;0;503790000;RP
9644;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;191;0;1022710000;RP
9644;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;253;0;1011410000;RP
9644;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;166;0;1025650000;RP
9644;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;318;0;510480000;RP
9644;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;307;0;1017370000;RP
9644;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;344;0;502075000;RP
9644;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;243;0;1552770000;RP
9644;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;2203694973.44;RP
9644;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;1486717132.9;RP
9644;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;1825168909.73;RP
9644;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;11025092291.94;RP
9644;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;389053508.86;RP
9644;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;613289325.93;RP
9644;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;8167516004.72;RP
9644;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1706695175.15;RP
9644;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;1462031631.7;RP
9644;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;876039506.62;RP
9644;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;101595074;RP
9644;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;2032487847.75;RP
9644;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;2011989501.03;RP
9644;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;419202869.9;RP
9644;2;2;0;Banco Cooperativo Coopcentral;8902030889;0;0;0;0;0;0;0;0;573402469;RP
9644;2;2;0;Cititrust Colombia S.A.;8001468148;0;0;0;0;0;0;0;0;0;RP
9644;2;1;0;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;1396769273.57;RP
9645;1;2;3;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;514;0;510195000;QPL
9645;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;375;0;518885000;QPL
9645;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;163;0;501695000;QPL
9645;1;1;16;Leasing Corficolombiana S.A.;8000247028;2;1;1;1;2;1;178;0;505120000;QPL
9645;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;252;0;505805000;QPL
9645;1;2;3;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;175;0;503030000;QPL
9645;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;359;0;284847420;QPL
9645;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;211;0;504950000;QPL
9645;1;2;16;Banco Procredit Colombia S.A.;9002009609;2;1;1;1;2;1;48;0;504290000;QPL
9645;1;2;16;Banco Cooperativo Coopcentral;8902030889;2;1;1;1;2;1;27;0;366068500;QPL
9645;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;403;0;1003360000;QPL
9645;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;230;0;502910000;QPL
9645;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;111;0;504020000;QPL
9645;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;113;0;516420000;QPL
9645;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;166;0;512825000;QPL
9645;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;267;0;503415000;QPL
9645;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;577;0;501380000;QPL
9645;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;430;0;498615000;QPL
9645;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;351;0;500890000;QPL
9645;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;243;0;517590000;QPL
9645;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;259;0;507555000;QPL
9645;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;26;0;24887279.71;QPL
9645;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;61;0;50223383.22;QPL
9645;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;89;0;51659619.38;QPL
9645;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;185595980.33;QPL
9645;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;81489695.93;QPL
9645;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;107560490.48;QPL
9645;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;267624750.74;QPL
9645;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;332755957.25;QPL
9645;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;513649296.02;QPL
9645;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;2902596710.77;QPL
9645;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;0;QPL
9645;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;95825114.34;QPL
9645;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;292939891.35;QPL
9645;2;2;0;Cititrust Colombia S.A.;8001468148;0;0;0;0;0;0;0;0;0;QPL
9645;2;1;0;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;254991762.18;QPL
9641;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;26;0;95105763.22;ML
9641;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;61;0;108390947.7;ML
9641;1;2;9;Ministerio De Hacienda Y Credito Publico;8999990902;1;1;1;1;4;9;89;0;117098129.42;ML
9641;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;1;211;0;504950000;ML
9641;1;2;16;Banco Procredit Colombia S.A.;9002009609;2;1;1;1;2;1;48;0;504290000;ML
9641;1;2;16;Leasing Bancoldex S.A. Compað?A De Financiamiento;8002253859;2;1;1;1;2;1;309;0;503770000;ML
9641;1;2;16;Banco Cooperativo Coopcentral;8902030889;2;1;1;1;2;1;27;0;366068500;ML
9641;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;378;0;502870000;ML
9641;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;388;0;502245000;ML
9641;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;212;0;504305000;ML
9641;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;39;0;509905000;ML
9641;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;403;0;501680000;ML
9641;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;231;0;1003550000;ML
9641;1;2;16;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;237;0;499820000;ML
9641;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;281;0;1021230000;ML
9641;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;113;0;516420000;ML
9641;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;166;0;512825000;ML
9641;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;267;0;503415000;ML
9641;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;59;0;1001370000;ML
9641;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;430;0;498615000;ML
9641;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;351;0;500890000;ML
9641;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1;0;5396880;ML
9641;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;1;1;0;9187500;ML
9641;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1;0;7629300;ML
9641;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1;0;4456480;ML
9641;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1;0;9275040;ML
9641;1;2;50;Fiduciaria Bogota S.A.;8001423837;2;1;1;1;2;1;1;0;22258440.45;ML
9641;1;2;50;Fiduciaria Bogota S.A.;8001423837;2;1;1;1;2;1;1;0;517638.15;ML
9641;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;1;1;0;5012480;ML
9641;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;27;0;524400000;ML
9641;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;177404022.93;ML
9641;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;279973021.82;ML
9641;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;266666471.33;ML
9641;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;257848420.94;ML
9641;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;401351283.09;ML
9641;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;221957389.75;ML
9641;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;634961769.77;ML
9641;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1765894792.58;ML
9641;2;2;0;Cititrust Colombia S.A.;8001468148;0;0;0;0;0;0;0;0;0;ML
9641;2;2;0;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;676628648.17;ML
13174;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;259;0;426447711;CFP
13174;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;853;0;508900000;CFP
13174;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;59;0;2024860000;CFP
13174;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;488;0;1034660000;CFP
13174;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;13;0;509470000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;488;0;517475000;CFP
13174;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;315;0;515700000;CFP
13174;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;101;0;1521870000;CFP
13174;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;105;0;507160000;CFP
13174;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;178;0;4035960000;CFP
13174;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;562;0;520465000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;323;0;3017610000;CFP
13174;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;301;0;510155000;CFP
13174;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;26;0;1009720000;CFP
13174;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;406;0;1005790000;CFP
13174;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;274;0;5056850000;CFP
13174;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;402;0;2536275000;CFP
13174;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;83;0;1000500000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;473;0;1011280000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;476;0;5053050000;CFP
13174;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;81;0;1513410000;CFP
13174;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;44;0;4034680000;CFP
13174;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;343;0;1005810000;CFP
13174;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;45;0;1004790000;CFP
13174;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;48;0;1004380000;CFP
13174;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;62;0;1008230000;CFP
13174;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;94;0;503755000;CFP
13174;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;73;0;2515925000;CFP
13174;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;557;0;2029000000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;204;0;2004220000;CFP
13174;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;205;0;2002180000;CFP
13174;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;421;0;2979060000;CFP
13174;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;28;0;3003480000;CFP
13174;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;8478253311.85;CFP
13174;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;2150220846.86;CFP
13174;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;4564861982.03;CFP
13174;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;2151546576.25;CFP
13174;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;1073561499.54;CFP
13174;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;1971633867.74;CFP
13174;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;1603009789.92;CFP
13174;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;3065212033.1;CFP
13174;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1231274200.24;CFP
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0;CFP
13174;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;0;CFP
13174;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;447939457.59;CFP
13174;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;2788854651.16;CFP
13174;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;3597948339.67;CFP
13174;2;2;0;Banco Pichincha S.A.;8902007567;0;0;0;0;0;0;0;0;1089401256.08;CFP
13174;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;1391441515.95;CFP
