COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;Emisor;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;Duración;VPN
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;6895560000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;10346100000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;26136240000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;42838400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;115015380000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;20630800000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;16271700000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;22172000000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;125342400000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;25773750000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;220;0;68727100000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;15008250000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;12676680000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;96652550000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;16887840000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;20583000000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;41;0;14400820000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;224;0;8436400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;17609280000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;131669000000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;62859320000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;20566800000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;35659640000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;23115690000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;20561000000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;90696615000,00
2852;1;2;4;Isagen S.A. E.S.P.;8110007404;0;0;0;0;0;0;0;0;18855540000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;32904900000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;13132440000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;21049000000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;42000000000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;26909883000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;5153650000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;20602800000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;4600215000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;67096900000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;41243200000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;11290070000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;204028210000,00
2852;1;2;16;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;94926600000,00
2852;1;2;16;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;58154250000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;41315200000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;20520000000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;15438750000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;102076000000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;72417800000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;5152200000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;5301200000,00
2852;1;2;3;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;3920560000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;10031400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;82759050000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;15156300000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;25260500000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;15156300000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;50648500000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;13669110000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;20528600000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;231;0;11297110000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;598;0;7233240000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;43346100000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;5231700000,00
2852;1;2;3;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;5067450000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;10125000000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;48;0;25451750000,00
2852;1;2;16;Banco Serfinanza S.A.;8600431866;0;0;0;0;0;0;0;0;5094750000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;75787500000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;30037500000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;7405930000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;234;0;8392000000,00
2852;1;2;16;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;15390750000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;690;0;20186000000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;45406350000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;16803360000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;691;0;10084400000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;12507000000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;15428320000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;12984720000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;35255150000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;45277650000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;21217200000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;20909400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;41399600000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;255536050000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;61114200000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;126726850000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;185494400000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;41336000000,00
