COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VPN
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;534;0;8436000000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;457;0;1072610000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1316;0;2187660000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;960;0;5394400000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;547;0;8407920000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;185;0;10520500000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;185;0;2630125000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;438;0;2144700000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;380;0;1594185000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;244;0;5476850000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;251;0;8189400000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;694;0;10716400000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;495;0;5272100000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;93;0;10397800000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;1;0;0
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;189;0;4729365000
91011952;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;14;0;10247100000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;222;0;10978500000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;653;0;20293600000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;341;0;19639620000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;86;0;4554855000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;81;0;506310000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;91;0;5121200000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;91;0;3072720000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;72;0;5098100000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;63;0;5116600000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;469;0;10166400000
91011952;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1;0;7753725000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;86;0;3075360000
91011952;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;171;0;20557000000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;73;0;1529685000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;64;0;5162000000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;161;0;4122840000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;182;0;13736710000
91011952;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;436;0;5024800000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;162;0;5118250000
91011952;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;211;0;5779950000
91011952;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;234;0;3644095000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;196;0;6294540000
91011952;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;80;0;7114800000
91011952;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;70;0;1530225000
91011952;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;80;0;2484375000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;5;0;10305000000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;161;0;5122850000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;232;0;4969200000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;513;0;5389200000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;92;0;4105080000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;252;0;7077140000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;105;0;10739500000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;436;0;5340800000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;248;0;6186050000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;232;0;6211500000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;517;0;5383600000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;204;0;4189080000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;233;0;1241980000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;92;0;10262700000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;123;0;10472300000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;155;0;3590755000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;155;0;6142600000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;232;0;6211500000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;232;0;6211500000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;219;0;2086440000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;211;0;1568055000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;435;0;5342200000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;232;0;7453800000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;438;0;10676100000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;5;0;3091500000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;176;0;6126480000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;120;0;10480400000
91011952;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;56;0;5490800000
91011952;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;341;0;12080400000
91011952;2;2;0;Banco De La Republica;8600052167;0;0;0;0;0;0;0;0;0,00
91011952;2;2;0;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;76524813,97
91011952;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;1145712284,17
91011952;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;99999583,61
91011952;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;205666528836,14
91011952;2;2;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;1062091452,43
91011952;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;883177076,08
91011952;2;2;0;Jpmorgan Corporacion Financiera S.A;9001143468;0;0;0;0;0;0;0;0;39540593859,82
91011952;2;2;0;Mibanco - Banco de la Microempresa de Colombia S.A.;8600259715;0;0;0;0;0;0;0;0;25274190356,91
91011952;2;2;0;Mibanco - Banco de la Microempresa de Colombia S.A.;8600259715;0;0;0;0;0;0;0;0;0,00
91011952;2;2;0;Banco BTG Pactual Colombia S.A.;9014915510;0;0;0;0;0;0;0;0;346749,12
91011952;2;2;0;Banco BTG Pactual Colombia S.A.;9014915510;0;0;0;0;0;0;0;0;112271907,77
91011952;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;568282725,62
91011952;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;212830880679,64
91011952;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;231712686,40
91011952;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;234245612109,51
91011952;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;793294957,17
91011952;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;8904476613,85
91011952;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1058458010,21
91011952;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;237640212949,99
91011952;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;108305488,26
91011952;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1261014655,69
91011952;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;88;0;489570000
91011952;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;88;0;4895700000
91011952;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;270;0;18791600000
91011952;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;179;0;19190400000
91011952;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;88;0;3916560000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;10773545000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;14052450000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;4497150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;2248575000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;4497150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;9368300000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;2810490000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;2248575000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;9368300000
