CODIGO;TIPO ACTIVO ;VINCULADO O NO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSION ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION;VPN;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;719;0;6030957.09;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;293;0;2192938.82;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;1126641.98;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;19;0;102156.24;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;1114;0;2105521.81;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;1114;0;1004908.13;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;2764028.35;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;19;0;102156.24;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;834549.62;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;749;0;2012696.83;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;203;0;929201.91;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;19;0;116086.67;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;234;0;515641.05;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;1381550.91;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;50;0;194055.94;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;1145;0;4279669.11;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;415;0;1346200.72;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;50;0;194055.94;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;780;0;2745832.4;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;599;0;2390309.65;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;50;0;204845.2;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;415;0;1905202.33;
9009452;1;2;28;EL CEDRO COOPERATIVA MULTIACTIVA;900136193;2;1;1;1;1;52;262;0;564840.65;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;28;COOPERATIVA UNIVERSAL DE SERVICIOS COOPERATIVOS;900280404;2;1;1;1;1;52;308;0;573812.5;
9009452;1;2;16;G.M.A.C. FINANCIERA DE COLOMBIA S.A.CF;860029396;2;1;1;1;2;11;384;0;1015330000;
9009452;1;2;16;FINANCIERA DE DESARROLLO TERRITORIAL S.A.;800096329;2;1;1;1;2;6;175;0;1005320000;
9009452;1;2;16;SUFINANCIAMIENTO S.A.;860032330;2;1;1;1;2;6;57;0;503645000;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;25599897.93;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;70104371.88;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;15953652.11;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;23331146.16;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;106533267.98;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;18418923.35;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;9;0;24757717.47;
9009452;1;2;16;BANCO DAVIVIENDA S.A.;860034313;2;1;1;1;2;1;428;0;504855000;
9009452;1;2;3;BANCO PICHINCHA S.A.;890200756;2;1;1;1;2;11;281;0;1025050000;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;22;0;82442178.54;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;22;0;21620364.88;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;22;0;37403901.32;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;22;0;179246493.52;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;23;0;30372009.29;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;23;0;75403702.7;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;23;0;16707244.22;
9009452;1;2;16;BANCO COMPARTIR S.A.;860025971;2;1;1;1;2;14;15;0;1014630000;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;30;0;36719370.18;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;30;0;179540588.65;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;45;0;31314440.65;
9009452;1;2;16;BANCOLOMBIA S.A.;890903938;2;1;1;1;2;1;295;0;1027780000;
9009452;1;2;10;FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO S.A. FI;800116398;2;1;1;1;2;14;300;0;604611545.4;
9009452;1;2;16;LEASING BANCOLOMBIA COMPAÑIA DE FINANCIAMIENTO COM;860059294;2;1;1;1;2;1;683;0;503295000;
9009452;1;2;16;LEASING BANCOLOMBIA COMPAÑIA DE FINANCIAMIENTO COM;860059294;2;1;1;1;2;1;683;0;1008080000;
9009452;1;2;29;LATIN AMERICA DISTRIBUTION COLOMBIA S.A.;900197709;2;1;1;1;1;52;92;0;11422284.06;
9009452;1;2;16;LEASING BANCOLDEX S.A.;800225385;2;1;1;1;2;1;325;0;502430000;
9009452;1;2;3;DIRECCION DEL TESORO NACIONAL;899999090;2;1;1;1;4;9;328;0;518750000;
9009452;1;2;16;BANCO COMPARTIR S.A.;860025971;2;1;1;1;2;14;93;0;501955000;
9009452;1;2;29;SALGADO SALGADO EVER JOSE;7917558;2;1;1;1;1;51;77;0;975005891.16;
