ID;TIPO ACTIVO;VINCULADO O NO;TIPO TITULO;EMISOR;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION;VPN
8508805;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;0;0;2684100
8508805;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;0;0;23301100
8508805;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;0;0;94565900
8508805;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;0;0;77800000
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;2402400
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;4964960
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;6795360
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;31597280
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;16382080
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;19493760
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;25900160
8508805;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;0;0;8454160
8508805;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;0;0;58464000
8508805;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;0;0;22167600
8508805;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;0;0;64797600
8508805;1;2;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;0;0;35400000
8508805;1;2;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;0;0;35400000
8508805;1;2;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;0;0;39187800
8508805;1;2;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;0;0;8012200
8508805;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;0;0;43775
8508805;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;0;0;22873725
8508805;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;0;0;2371575
8508805;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;0;0;121948000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;52710840
8508805;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;0;0;73244160
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;28620000
8508805;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;0;0;52088400
8508805;1;2;37;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;45;0;0;37700000
8508805;1;2;37;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;1;45;0;0;56550000
8508805;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;230362235.35
8508805;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;1027378.67
8508805;2;1;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;9217031.94
8508805;2;1;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;551525.62
